Unnamed: 0,Rinitials,Cinitials,Codedate,LSOA,IMGid,IMGdate,ADid,ASSETid,Long,Lat,ADtype,ADsize,ADprodtype,ADprod,ADbrand,Brandad,Admanagement,Price£,Pricesourcelink,Unit,Portion,Totalwt,Wtsource,Nutritionsource,Nutsourcelink,Fatdensity,Satfatdensity,Sugardensity,Sodiumdensity,Ekcaldensity,Fibredensity,Proteindensity,FVN,NPMscore,NPMstatus,ADcompliance,...1,Latitude,Longitude,file_path,LSOA_naming,lsoa_code,IMD_Q,LSOA_name
178,VJ,VJ,23/05/2023,E01011445,20230522_101616,22/05/2023,HH_PGCH_10_02,HH_PGCH_10,,,13,1,5,Quantum Leeds (club night),Assembly House Leesd,0,,,,,,,,,,,,,,,,,,,,,0,53.8126617,-1.5684432,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101616.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
179,VJ,VJ,23/05/2023,E01011445,20230522_101616,22/05/2023,HH_PGCH_10_03,HH_PGCH_10,,,13,1,5,The Crews (club night),Old Red Bus Station nightclub,0,,,,,,,,,,,,,,,,,,,,,0,53.8126617,-1.5684432,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101616.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
180,VJ,VJ,23/05/2023,E01011445,20230522_101616,22/05/2023,HH_PGCH_10_04,HH_PGCH_10,,,13,1,5,The Crews (club night),Old Red Bus Station nightclub,0,,,,,,,,,,,,,,,,,,,,,0,53.8126617,-1.5684432,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101616.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
181,VJ,VJ,23/05/2023,E01011445,20230522_101616,22/05/2023,HH_PGCH_10_05,HH_PGCH_10,,,13,1,5,Function (club night),Wire nightclub,0,,,,,,,,,,,,,,,,,,,,,0,53.8126617,-1.5684432,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101616.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
182,VJ,VJ,23/05/2023,E01011445,20230522_101616,22/05/2023,HH_PGCH_10_06,HH_PGCH_10,,,13,1,5,Function (club night),Wire nightclub,0,,,,,,,,,,,,,,,,,,,,,0,53.8126617,-1.5684432,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101616.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
172,VJ,VJ,23/05/2023,E01011445,20230522_101606,22/05/2023,HH_PGCH_09_02,HH_PGCH_09,,,13,1,5,Kindergarten x Line:156 (club night),Wire nightclub,0,,,,,,,,,,,,,,,,,,,,,0,53.8126239,-1.5684567,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101606.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
173,VJ,VJ,23/05/2023,E01011445,20230522_101606,22/05/2023,HH_PGCH_09_03,HH_PGCH_09,,,13,1,5,Old Red Bus Station (club night),Old Red Bus Station nightclub,0,,,,,,,,,,,,,,,,,,,,,0,53.8126239,-1.5684567,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101606.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
174,VJ,VJ,23/05/2023,E01011445,20230522_101606,22/05/2023,HH_PGCH_09_04,HH_PGCH_09,,,13,1,5,Awe Pop Up Vintage Market,Left Bank,0,,,,,,,,,,,,,,,,,,,,,0,53.8126239,-1.5684567,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101606.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
175,VJ,VJ,23/05/2023,E01011445,20230522_101606,22/05/2023,HH_PGCH_09_05,HH_PGCH_09,,,13,1,5,Worlds Ending club night,Nighclub,0,,,,,,,,,,,,,,,,,,,,,0,53.8126239,-1.5684567,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101606.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
176,VJ,VJ,23/05/2023,E01011445,20230522_101606,22/05/2023,HH_PGCH_09_06,HH_PGCH_09,,,13,1,5,Lady Shaka (club night),Sheaf Street,0,,,,,,,,,,,,,,,,,,,,,0,53.8126239,-1.5684567,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101606.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
183,VJ,VJ,23/05/2023,E01011445,20230522_101634,22/05/2023,HH_PGCH_11_01,HH_PGCH_11,,,11,1,5,Biccy Meets Buss (club night),Freedom Mills nightclub,0,,,,,,,,,,,,,,,,,,,,,0,53.8125327,-1.5685259,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101634.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
193,VJ,VJ,23/05/2023,E01011445,20230522_101727,22/05/2023,HH_PGCH_12_10,HH_PGCH_12,,,10,2,5,Leeds Ball,Leeds University Union,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.812502,-1.5685812,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101727.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
194,VJ,VJ,23/05/2023,E01011445,20230522_101727,22/05/2023,HH_PGCH_12_11,HH_PGCH_12,,,10,2,5,The Bodyguard (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.812502,-1.5685812,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101727.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
195,VJ,VJ,23/05/2023,E01011445,20230522_101727,22/05/2023,HH_PGCH_12_12,HH_PGCH_12,,,10,2,5,Bradford Science Festival,Bradford Science Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.812502,-1.5685812,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101727.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
196,VJ,VJ,23/05/2023,E01011445,20230522_101745,22/05/2023,HH_PGCH_13_01,HH_PGCH_13,,,11,1,5,Biccy Meets Buss (club night),Freedom Mills nightclub,0,,,,,,,,,,,,,,,,,,,,,0,53.8124431,-1.5686397,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101745.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
199,VJ,VJ,23/05/2023,E01011445,20230522_101829,22/05/2023,HH_PGCH_16_01,HH_PGCH_16,,,14,1,5,Ruckus24 (club night),TestBed nightclub,0,,,,,,,,,,,,,,,,,,,,,0,53.8124251,-1.5690248,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101829.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
200,VJ,VJ,23/05/2023,E01011445,20230522_101835,22/05/2023,HH_PGCH_16_02,HH_PGCH_16,,,14,1,5,Quantum Leeds (club night),Assembly House Leesd,0,,,,,,,,,,,,,,,,,,,,,0,53.8123366,-1.569025,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101835.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
155,VJ,VJ,23/05/2023,E01011445,20230522_094559,22/05/2023,HH_PGCH_05_01,HH_PGCH_05,,,3,1,5,Hyde Park Picture House,Odeon,0,,,,,,,,,,,,,,,,,,,,,0,53.81182335,-1.569039133,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_094559.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
197,VJ,VJ,23/05/2023,E01011445,20230522_101811,22/05/2023,HH_PGCH_14_01,HH_PGCH_14,,,11,1,5,Ruckus24 (club night),TestBed nightclub,0,,,,,,,,,,,,,,,,,,,,,0,53.81243758,-1.569078694,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101811.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
202,VJ,VJ,23/05/2023,E01011445,20230522_101906,22/05/2023,HH_PGCH_17_02,HH_PGCH_17,,,6,2,5,Leeds Tattoo Expo,Leeds Tattoo Expo,0,,,,,,,,,,,,,,,,,,,,,0,53.81246008,-1.569087078,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101906.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
203,VJ,VJ,23/05/2023,E01011445,20230522_101915,22/05/2023,HH_PGCH_17_03,HH_PGCH_17,,,6,2,5,Leeds Ball,Leeds University Union,0,,,,,,,,,,,,,,,,,,,,,0,53.81248338,-1.569124544,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101915.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
201,VJ,VJ,23/05/2023,E01011445,20230522_101858,22/05/2023,HH_PGCH_17_01,HH_PGCH_17,,,6,2,5,Beat Herder (festival),Beat-Herder Festival,0,,,,,,,,,,,,,,,,,,,,,0,53.81232995,-1.569167042,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101858.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
198,VJ,VJ,23/05/2023,E01011445,20230522_101822,22/05/2023,HH_PGCH_15_01,HH_PGCH_15,,,11,1,5,Just Stop Oil,Just Stop Oil,0,,,,,,,,,,,,,,,,,,,,,0,53.8123946,-1.5691817,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101822.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
204,VJ,VJ,23/05/2023,E01011445,20230522_101924,22/05/2023,HH_PGCH_18_01,HH_PGCH_18,,,6,2,5,"Seeds, Dreams & Constellations (play)",Riley Theatre,0,,,,,,,,,,,,,,,,,,,,,0,53.8124766,-1.5691848,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101924.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
205,VJ,VJ,23/05/2023,E01011445,20230522_101932,22/05/2023,HH_PGCH_18_02,HH_PGCH_18,,,6,2,5,The Commitments (musical),The Grand Theatre & Opera House Leeds,0,,,,,,,,,,,,,,,,,,,,,0,53.8124812,-1.569187,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101932.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
206,VJ,VJ,23/05/2023,E01011445,20230522_101937,22/05/2023,HH_PGCH_18_03,HH_PGCH_18,,,6,2,5,80s Classical (concert),Millennium Square,0,,,,,,,,,,,,,,,,,,,,,0,53.8124773,-1.5692031,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101937.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
208,VJ,VJ,23/05/2023,E01011445,20230522_101946,22/05/2023,HH_PGCH_18_05,HH_PGCH_18,,,6,2,5,Henry Moore Institute,Henry Moore Institute,0,,,,,,,,,,,,,,,,,,,,,0,53.8124577,-1.5692661,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101946.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
207,VJ,VJ,23/05/2023,E01011445,20230522_101942,22/05/2023,HH_PGCH_18_04,HH_PGCH_18,,,6,2,5,The Beekeeper of Aleppo (play),Leeds Play House,0,,,,,,,,,,,,,,,,,,,,,0,53.81245778,-1.569266114,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_101942.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
157,VJ,VJ,23/05/2023,E01011445,20230522_094604,22/05/2023,HH_PGCH_05_03,HH_PGCH_05,,,3,1,5,Hyde Park Picture House,Odeon,0,,,,,,,,,,,,,,,,,,,,,0,53.81186379,-1.569323364,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_094604.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
151,VJ,VJ,23/05/2023,E01011445,20230522_094924,22/05/2023,HH_PGCH_03_01,HH_PGCH_03,,,6,2,5,Henry Moore Institute,Henry Moore Institute,1,,,,,,,,,,,,,,,,,,,,,0,53.81157231,-1.569432664,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_094924.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
152,VJ,VJ,23/05/2023,E01011445,20230522_094924,22/05/2023,HH_PGCH_03_02,HH_PGCH_03,,,6,2,5,Leeds Jazz Festival,Leeds Jazz Festival,0,,,,,,,,,,,,,,,,,,,,,0,53.81157231,-1.569432664,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_094924.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
153,VJ,VJ,23/05/2023,E01011445,20230522_094924,22/05/2023,HH_PGCH_03_03,HH_PGCH_03,,,6,2,5,Leeds Ball,Leeds University Union,0,,,,,,,,,,,,,,,,,,,,,0,53.81157231,-1.569432664,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_094924.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
154,VJ,VJ,23/05/2023,E01011445,20230522_094814,22/05/2023,HH_PGCH_04_01,HH_PGCH_04,,,11,1,5,Just Stop Oil,Just Stop Oil,0,,,,,,,,,,,,,,,,,,,,,0,53.8107279,-1.5695943,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_094814.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
159,VJ,VJ,23/05/2023,E01011445,20230522_095703,22/05/2023,HH_PGCH_07_01,HH_PGCH_07,,,11,1,1,Dutch Fries,LS6 Dutch Fries,1,,,,,,,,,,,,,,,,,,,,1,0,53.8110484,-1.5702379,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_095703.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
158,VJ,VJ,23/05/2023,E01011445,20230522_095427,22/05/2023,HH_PGCH_06_01,HH_PGCH_06,,,11,1,5,Kindergarten x Line:156 (club night),Wire nightclub,0,,,,,,,,,,,,,,,,,,,,,0,53.8108526,-1.5704543,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011445_Q4_PearsonGroveChestnutRdWeltonMount\20230522_095427.jpg,E01011445_Q4_PearsonGroveChestnutRdWeltonMount,E01011445,Q4,PearsonGroveChestnutRdWeltonMount
111,VJ,VJ,23/05/2023,E01011448,20230522_104329,22/05/2023,HH_HPRP_08_04,HH_HPRP_08,,,10,2,5,Springwell Sessions Bank Holiday Festival,Springwell Sessions,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.8065141,-1.5686741,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011448_Q2_HydeParkRdRoyalParkRdBrudenellSt\20230522_104329.jpg,E01011448_Q2_HydeParkRdRoyalParkRdBrudenellSt,E01011448,Q2,HydeParkRdRoyalParkRdBrudenellSt
112,VJ,VJ,23/05/2023,E01011448,20230522_104329,22/05/2023,HH_HPRP_08_05,HH_HPRP_08,,,10,2,5,Live at Leeds Festival,Live at Leeds Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.8065141,-1.5686741,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011448_Q2_HydeParkRdRoyalParkRdBrudenellSt\20230522_104329.jpg,E01011448_Q2_HydeParkRdRoyalParkRdBrudenellSt,E01011448,Q2,HydeParkRdRoyalParkRdBrudenellSt
115,VJ,VJ,23/05/2023,E01011448,20230522_104257,22/05/2023,HH_HPRP_08_08,HH_HPRP_08,,,10,2,5,Happy Hour Live (podcast),Happy Hour Podcast,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.8066455,-1.5686887,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011448_Q2_HydeParkRdRoyalParkRdBrudenellSt\20230522_104257.jpg,E01011448_Q2_HydeParkRdRoyalParkRdBrudenellSt,E01011448,Q2,HydeParkRdRoyalParkRdBrudenellSt
116,VJ,VJ,23/05/2023,E01011448,20230522_104257,22/05/2023,HH_HPRP_08_09,HH_HPRP_08,,,10,2,5,Live at Leeds Festival,Live at Leeds Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.8066455,-1.5686887,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011448_Q2_HydeParkRdRoyalParkRdBrudenellSt\20230522_104257.jpg,E01011448_Q2_HydeParkRdRoyalParkRdBrudenellSt,E01011448,Q2,HydeParkRdRoyalParkRdBrudenellSt
113,VJ,VJ,23/05/2023,E01011448,20230522_104318,22/05/2023,HH_HPRP_08_06,HH_HPRP_08,,,10,2,5,Live at Leeds Festival,Live at Leeds Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.8066529,-1.5687702,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011448_Q2_HydeParkRdRoyalParkRdBrudenellSt\20230522_104318.jpg,E01011448_Q2_HydeParkRdRoyalParkRdBrudenellSt,E01011448,Q2,HydeParkRdRoyalParkRdBrudenellSt
114,VJ,VJ,23/05/2023,E01011448,20230522_104318,22/05/2023,HH_HPRP_08_07,HH_HPRP_08,,,10,2,5,Happy Hour Live (podcast),Happy Hour Podcast,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.8066529,-1.5687702,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011448_Q2_HydeParkRdRoyalParkRdBrudenellSt\20230522_104318.jpg,E01011448_Q2_HydeParkRdRoyalParkRdBrudenellSt,E01011448,Q2,HydeParkRdRoyalParkRdBrudenellSt
464,IW,IW,26/05/2023,E01011477,IMG_5307,24/05/2023,KL_ECBS_03_01,KL_ECBS_03,,,1,2,5,5 mornings,channel 5,1,Clear Channel,,,,,,,,,,,,,,,,,,,,0,53.81974167,-1.593344444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011477_Q3_EdenCresBeecroftStSanfordRd\IMG_5307.JPG,E01011477_Q3_EdenCresBeecroftStSanfordRd,E01011477,Q3,EdenCresBeecroftStSanfordRd
465,IW,IW,26/05/2023,E01011477,IMG_5307,24/05/2023,KL_ECBS_03_01,KL_ECBS_03,,,1,2,5,5 news,channel 5,1,Clear Channel,,,,,,,,,,,,,,,,,,,,0,53.81974167,-1.593344444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011477_Q3_EdenCresBeecroftStSanfordRd\IMG_5307.JPG,E01011477_Q3_EdenCresBeecroftStSanfordRd,E01011477,Q3,EdenCresBeecroftStSanfordRd
534,IW,IW,26/05/2023,E01011477,IMG_5328,24/05/2023,KL_ECBS_42_01,KL_ECBS_42,,,14,2,5,Leeds 10k,Leeds 10k,0,,,,,,,,,,,,,,,,,,,,,0,53.81101944,-1.595708333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011477_Q3_EdenCresBeecroftStSanfordRd\IMG_5328.JPG,E01011477_Q3_EdenCresBeecroftStSanfordRd,E01011477,Q3,EdenCresBeecroftStSanfordRd
480,IW,IW,26/05/2023,E01011477,IMG_5316,24/05/2023,KL_ECBS_08_01,KL_ECBS_08,,,13,2,5,Broadband,TalkTalk,0,,,,,,,,,,,,,,,,,,,,,0,53.81410556,-1.596502778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011477_Q3_EdenCresBeecroftStSanfordRd\IMG_5316.JPG,E01011477_Q3_EdenCresBeecroftStSanfordRd,E01011477,Q3,EdenCresBeecroftStSanfordRd
481,IW,IW,26/05/2023,E01011477,IMG_5318,24/05/2023,KL_ECBS_09_01,KL_ECBS_09,,,3,3,5,Artisan real estate,Artisan,1,,,,,,,,,,,,,,,,,,,,,0,53.81557778,-1.597622222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011477_Q3_EdenCresBeecroftStSanfordRd\IMG_5318.JPG,E01011477_Q3_EdenCresBeecroftStSanfordRd,E01011477,Q3,EdenCresBeecroftStSanfordRd
491,IW,IW,26/05/2023,E01011477,IMG_5327,24/05/2023,KL_ECBS_18_01,KL_ECBS_18,,,1,2,5,5 mornings,Channel 5,1,Clear Channel,,,,,,,,,,,,,,,,,,,,0,53.81181667,-1.597797222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011477_Q3_EdenCresBeecroftStSanfordRd\IMG_5327.JPG,E01011477_Q3_EdenCresBeecroftStSanfordRd,E01011477,Q3,EdenCresBeecroftStSanfordRd
492,IW,IW,26/05/2023,E01011477,IMG_5327,24/05/2023,KL_ECBS_18_01,KL_ECBS_18,,,1,2,5,5 news,Channel 5,1,Clear Channel,,,,,,,,,,,,,,,,,,,,0,53.81181667,-1.597797222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011477_Q3_EdenCresBeecroftStSanfordRd\IMG_5327.JPG,E01011477_Q3_EdenCresBeecroftStSanfordRd,E01011477,Q3,EdenCresBeecroftStSanfordRd
490,IW,IW,26/05/2023,E01011477,IMG_5326,24/05/2023,KL_ECBS_17_01,KL_ECBS_17,,,1,2,5,Nationwide fairer share,Nationwide,0,Clear Channel,,,,,,,,,,,,,,,,,,,,0,53.81177778,-1.597852778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011477_Q3_EdenCresBeecroftStSanfordRd\IMG_5326.JPG,E01011477_Q3_EdenCresBeecroftStSanfordRd,E01011477,Q3,EdenCresBeecroftStSanfordRd
499,IW,IW,26/05/2023,E01011477,IMG_5335,24/05/2023,KL_ECBS_23_01,KL_ECBS_23,,,12,1,5,British weight lifting,British weight lifting,1,,,,,,,,,,,,,,,,,,,,,0,53.81242778,-1.598691667,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011477_Q3_EdenCresBeecroftStSanfordRd\IMG_5335.JPG,E01011477_Q3_EdenCresBeecroftStSanfordRd,E01011477,Q3,EdenCresBeecroftStSanfordRd
500,IW,IW,26/05/2023,E01011477,IMG_5335,24/05/2023,KL_ECBS_23_01,KL_ECBS_23,,,12,1,5,Printing company,The city press Leeds,1,,,,,,,,,,,,,,,,,,,,,0,53.81242778,-1.598691667,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011477_Q3_EdenCresBeecroftStSanfordRd\IMG_5335.JPG,E01011477_Q3_EdenCresBeecroftStSanfordRd,E01011477,Q3,EdenCresBeecroftStSanfordRd
533,IW,IW,26/05/2023,E01011477,IMG_5368,24/05/2023,KL_ECBS_41_01,KL_ECBS_41,,,13,2,5,Broadband,BT,0,,,,,,,,,,,,,,,,,,,,,0,53.81679167,-1.598825,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011477_Q3_EdenCresBeecroftStSanfordRd\IMG_5368.JPG,E01011477_Q3_EdenCresBeecroftStSanfordRd,E01011477,Q3,EdenCresBeecroftStSanfordRd
532,IW,IW,26/05/2023,E01011477,IMG_5367,24/05/2023,KL_ECBS_40_01,KL_ECBS_40,,,6,2,5,Artisan real estate,Artisan,0,,,,,,,,,,,,,,,,,,,,,0,53.81644722,-1.59885,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011477_Q3_EdenCresBeecroftStSanfordRd\IMG_5367.JPG,E01011477_Q3_EdenCresBeecroftStSanfordRd,E01011477,Q3,EdenCresBeecroftStSanfordRd
501,IW,IW,26/05/2023,E01011477,IMG_5338,24/05/2023,KL_ECBS_24_01,KL_ECBS_24,,,12,1,5,Printing company,The city press Leeds,1,,,,,,,,,,,,,,,,,,,,,0,53.81255833,-1.599013889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011477_Q3_EdenCresBeecroftStSanfordRd\IMG_5338.JPG,E01011477_Q3_EdenCresBeecroftStSanfordRd,E01011477,Q3,EdenCresBeecroftStSanfordRd
